yr,r,pg,units,value
2014,ga,nps,billions of us dollars (USD),26.5334
2014,hi,pce,billions of us dollars (USD),57.7391
2014,hi,gds,billions of us dollars (USD),18.1188
2014,hi,dur,billions of us dollars (USD),5.8417
2014,hi,mvp,billions of us dollars (USD),1.6233
2014,hi,hdr,billions of us dollars (USD),1.2531
2014,hi,rec,billions of us dollars (USD),2.0539
2014,hi,odg,billions of us dollars (USD),0.9113
2014,hi,ndr,billions of us dollars (USD),12.2771
2014,hi,foo,billions of us dollars (USD),5.2104
2014,hi,clo,billions of us dollars (USD),1.1804
2014,hi,enr,billions of us dollars (USD),1.0155
2014,hi,ong,billions of us dollars (USD),4.8709
2014,hi,ser,billions of us dollars (USD),39.6203
2014,hi,hce,billions of us dollars (USD),37.0283
2014,hi,utl,billions of us dollars (USD),12.3721
2014,hi,hea,billions of us dollars (USD),7.9821
2014,hi,trn,billions of us dollars (USD),1.8541
2014,hi,rsr,billions of us dollars (USD),1.9915
2014,hi,htl,billions of us dollars (USD),3.1131
2014,hi,fsr,billions of us dollars (USD),4.5425
2014,hi,osr,billions of us dollars (USD),5.173
2014,hi,npish,billions of us dollars (USD),2.5919
2014,hi,npi,billions of us dollars (USD),7.2478
2014,hi,nps,billions of us dollars (USD),4.6558
2014,id,pce,billions of us dollars (USD),51.0349
2014,id,gds,billions of us dollars (USD),18.9951
2014,id,dur,billions of us dollars (USD),6.3544
2014,id,mvp,billions of us dollars (USD),2.31
2014,id,hdr,billions of us dollars (USD),1.3611
2014,id,rec,billions of us dollars (USD),1.7874
2014,id,odg,billions of us dollars (USD),0.8959
2014,id,ndr,billions of us dollars (USD),12.6407
2014,id,foo,billions of us dollars (USD),4.9331
2014,id,clo,billions of us dollars (USD),1.2944
2014,id,enr,billions of us dollars (USD),2.51
2014,id,ong,billions of us dollars (USD),3.9031
2014,id,ser,billions of us dollars (USD),32.0398
2014,id,hce,billions of us dollars (USD),31.4493
2014,id,utl,billions of us dollars (USD),9.4691
2014,id,hea,billions of us dollars (USD),8.5778
2014,id,trn,billions of us dollars (USD),1.3637
2014,id,rsr,billions of us dollars (USD),1.8395
2014,id,htl,billions of us dollars (USD),3.1117
2014,id,fsr,billions of us dollars (USD),4.3525
2014,id,osr,billions of us dollars (USD),2.7349
2014,id,npish,billions of us dollars (USD),0.5905
2014,id,npi,billions of us dollars (USD),5.154
2014,id,nps,billions of us dollars (USD),4.5635
2014,il,pce,billions of us dollars (USD),494.6624
2014,il,gds,billions of us dollars (USD),148.2751
2014,il,dur,billions of us dollars (USD),49.4904
2014,il,mvp,billions of us dollars (USD),17.2187
2014,il,hdr,billions of us dollars (USD),10.5198
2014,il,rec,billions of us dollars (USD),12.7991
2014,il,odg,billions of us dollars (USD),8.9528
2014,il,ndr,billions of us dollars (USD),98.7847
2014,il,foo,billions of us dollars (USD),32.803
2014,il,clo,billions of us dollars (USD),15.3116
2014,il,enr,billions of us dollars (USD),13.1707
2014,il,ong,billions of us dollars (USD),37.4994
2014,il,ser,billions of us dollars (USD),346.3873
2014,il,hce,billions of us dollars (USD),323.6381
2014,il,utl,billions of us dollars (USD),88.7621
2014,il,hea,billions of us dollars (USD),80.2105
2014,il,trn,billions of us dollars (USD),18.0387
2014,il,rsr,billions of us dollars (USD),20.3639
2014,il,htl,billions of us dollars (USD),30.872
2014,il,fsr,billions of us dollars (USD),36.628
2014,il,osr,billions of us dollars (USD),48.763
2014,il,npish,billions of us dollars (USD),22.7492
2014,il,npi,billions of us dollars (USD),69.3686
2014,il,nps,billions of us dollars (USD),46.6194
2014,in,pce,billions of us dollars (USD),217.2241
2014,in,gds,billions of us dollars (USD),74.8978
2014,in,dur,billions of us dollars (USD),22.8802
2014,in,mvp,billions of us dollars (USD),8.3531
2014,in,hdr,billions of us dollars (USD),5.0814
2014,in,rec,billions of us dollars (USD),6.0882
2014,in,odg,billions of us dollars (USD),3.3575
2014,in,ndr,billions of us dollars (USD),52.0176
2014,in,foo,billions of us dollars (USD),16.9804
2014,in,clo,billions of us dollars (USD),5.8873
2014,in,enr,billions of us dollars (USD),9.8964
2014,in,ong,billions of us dollars (USD),19.2534
2014,in,ser,billions of us dollars (USD),142.3263
2014,in,hce,billions of us dollars (USD),134.8688
2014,in,utl,billions of us dollars (USD),35.999
2014,in,hea,billions of us dollars (USD),42.7034
2014,in,trn,billions of us dollars (USD),6.5651
2014,in,rsr,billions of us dollars (USD),9.0825
2014,in,htl,billions of us dollars (USD),13.3127
2014,in,fsr,billions of us dollars (USD),11.6294
2014,in,osr,billions of us dollars (USD),15.5766
2014,in,npish,billions of us dollars (USD),7.4575
2014,in,npi,billions of us dollars (USD),24.0338
2014,in,nps,billions of us dollars (USD),16.5763
2014,ia,pce,billions of us dollars (USD),107.297
2014,ia,gds,billions of us dollars (USD),39.592
2014,ia,dur,billions of us dollars (USD),12.63
2014,ia,mvp,billions of us dollars (USD),4.9378
2014,ia,hdr,billions of us dollars (USD),2.4771
2014,ia,rec,billions of us dollars (USD),3.4196
2014,ia,odg,billions of us dollars (USD),1.7954
2014,ia,ndr,billions of us dollars (USD),26.962
2014,ia,foo,billions of us dollars (USD),8.7732
2014,ia,clo,billions of us dollars (USD),2.7362
2014,ia,enr,billions of us dollars (USD),5.9461
2014,ia,ong,billions of us dollars (USD),9.5064
2014,ia,ser,billions of us dollars (USD),67.7051
2014,ia,hce,billions of us dollars (USD),63.5897
2014,ia,utl,billions of us dollars (USD),16.8687
2014,ia,hea,billions of us dollars (USD),18.0158
2014,ia,trn,billions of us dollars (USD),2.8878
2014,ia,rsr,billions of us dollars (USD),4.2097
2014,ia,htl,billions of us dollars (USD),6.0231
2014,ia,fsr,billions of us dollars (USD),7.6761
2014,ia,osr,billions of us dollars (USD),7.9085
2014,ia,npish,billions of us dollars (USD),4.1153
2014,ia,npi,billions of us dollars (USD),12.0251
2014,ia,nps,billions of us dollars (USD),7.9097
2014,ks,pce,billions of us dollars (USD),97.4261
2014,ks,gds,billions of us dollars (USD),34.4153
2014,ks,dur,billions of us dollars (USD),11.1536
2014,ks,mvp,billions of us dollars (USD),4.0472
2014,ks,hdr,billions of us dollars (USD),2.6919
2014,ks,rec,billions of us dollars (USD),2.868
2014,ks,odg,billions of us dollars (USD),1.5465
2014,ks,ndr,billions of us dollars (USD),23.2617
2014,ks,foo,billions of us dollars (USD),8.3065
2014,ks,clo,billions of us dollars (USD),2.6188
2014,ks,enr,billions of us dollars (USD),3.9568
2014,ks,ong,billions of us dollars (USD),8.3795
2014,ks,ser,billions of us dollars (USD),63.0108
2014,ks,hce,billions of us dollars (USD),60.3039
2014,ks,utl,billions of us dollars (USD),16.3575
2014,ks,hea,billions of us dollars (USD),17.0098
2014,ks,trn,billions of us dollars (USD),2.5712
2014,ks,rsr,billions of us dollars (USD),3.5691
2014,ks,htl,billions of us dollars (USD),5.727
2014,ks,fsr,billions of us dollars (USD),7.7009
2014,ks,osr,billions of us dollars (USD),7.3685
2014,ks,npish,billions of us dollars (USD),2.7069
2014,ks,npi,billions of us dollars (USD),10.6471
2014,ks,nps,billions of us dollars (USD),7.9402
2014,ky,pce,billions of us dollars (USD),135.8528
2014,ky,gds,billions of us dollars (USD),50.6414
2014,ky,dur,billions of us dollars (USD),14.301
2014,ky,mvp,billions of us dollars (USD),5.4151
2014,ky,hdr,billions of us dollars (USD),3.0746
2014,ky,rec,billions of us dollars (USD),3.6754
2014,ky,odg,billions of us dollars (USD),2.1358
2014,ky,ndr,billions of us dollars (USD),36.3405
2014,ky,foo,billions of us dollars (USD),12.7667
2014,ky,clo,billions of us dollars (USD),3.5622
2014,ky,enr,billions of us dollars (USD),6.262
2014,ky,ong,billions of us dollars (USD),13.7496
2014,ky,ser,billions of us dollars (USD),85.2114
2014,ky,hce,billions of us dollars (USD),80.6735
2014,ky,utl,billions of us dollars (USD),21.7232
2014,ky,hea,billions of us dollars (USD),24.9759
2014,ky,trn,billions of us dollars (USD),2.6779
2014,ky,rsr,billions of us dollars (USD),5.1982
2014,ky,htl,billions of us dollars (USD),8.9506
2014,ky,fsr,billions of us dollars (USD),8.632
2014,ky,osr,billions of us dollars (USD),8.5157
2014,ky,npish,billions of us dollars (USD),4.5378
2014,ky,npi,billions of us dollars (USD),14.7537
2014,ky,nps,billions of us dollars (USD),10.2159
2014,la,pce,billions of us dollars (USD),149.2935
2014,la,gds,billions of us dollars (USD),55.848
2014,la,dur,billions of us dollars (USD),17.8387
2014,la,mvp,billions of us dollars (USD),7.6087
2014,la,hdr,billions of us dollars (USD),3.9211
2014,la,rec,billions of us dollars (USD),4.1509
2014,la,odg,billions of us dollars (USD),2.158
2014,la,ndr,billions of us dollars (USD),38.0093
2014,la,foo,billions of us dollars (USD),12.4831
2014,la,clo,billions of us dollars (USD),4.6824
2014,la,enr,billions of us dollars (USD),6.7061
2014,la,ong,billions of us dollars (USD),14.1377
2014,la,ser,billions of us dollars (USD),93.4454
2014,la,hce,billions of us dollars (USD),90.1025
2014,la,utl,billions of us dollars (USD),23.9933
2014,la,hea,billions of us dollars (USD),26.717
2014,la,trn,billions of us dollars (USD),3.5739
2014,la,rsr,billions of us dollars (USD),5.5501
2014,la,htl,billions of us dollars (USD),11.5159
2014,la,fsr,billions of us dollars (USD),10.1773
2014,la,osr,billions of us dollars (USD),8.5749
2014,la,npish,billions of us dollars (USD),3.3429
2014,la,npi,billions of us dollars (USD),12.4071
2014,la,nps,billions of us dollars (USD),9.0642
2014,me,pce,billions of us dollars (USD),52.9996
2014,me,gds,billions of us dollars (USD),19.3568
2014,me,dur,billions of us dollars (USD),5.6142
2014,me,mvp,billions of us dollars (USD),2.0689
2014,me,hdr,billions of us dollars (USD),1.1714
2014,me,rec,billions of us dollars (USD),1.5399
2014,me,odg,billions of us dollars (USD),0.834
2014,me,ndr,billions of us dollars (USD),13.7426
2014,me,foo,billions of us dollars (USD),5.0739
2014,me,clo,billions of us dollars (USD),1.2635
2014,me,enr,billions of us dollars (USD),2.8857
2014,me,ong,billions of us dollars (USD),4.5195
2014,me,ser,billions of us dollars (USD),33.6428
2014,me,hce,billions of us dollars (USD),31.1495
2014,me,utl,billions of us dollars (USD),8.5102
2014,me,hea,billions of us dollars (USD),9.1085
2014,me,trn,billions of us dollars (USD),1.1268
2014,me,rsr,billions of us dollars (USD),1.9448
2014,me,htl,billions of us dollars (USD),3.3315
2014,me,fsr,billions of us dollars (USD),3.529
2014,me,osr,billions of us dollars (USD),3.5987
2014,me,npish,billions of us dollars (USD),2.4933
2014,me,npi,billions of us dollars (USD),6.3645
2014,me,nps,billions of us dollars (USD),3.8712
2014,md,pce,billions of us dollars (USD),243.9171
2014,md,gds,billions of us dollars (USD),73.7899
2014,md,dur,billions of us dollars (USD),24.4413
2014,md,mvp,billions of us dollars (USD),9.0238
2014,md,hdr,billions of us dollars (USD),5.5096
2014,md,rec,billions of us dollars (USD),6.322
2014,md,odg,billions of us dollars (USD),3.5859
2014,md,ndr,billions of us dollars (USD),49.3486
2014,md,foo,billions of us dollars (USD),16.629
2014,md,clo,billions of us dollars (USD),7.0457
2014,md,enr,billions of us dollars (USD),6.7109
2014,md,ong,billions of us dollars (USD),18.963
2014,md,ser,billions of us dollars (USD),170.1271
2014,md,hce,billions of us dollars (USD),162.3546
2014,md,utl,billions of us dollars (USD),53.6206
2014,md,hea,billions of us dollars (USD),39.2631
2014,md,trn,billions of us dollars (USD),7.2931
2014,md,rsr,billions of us dollars (USD),9.1681
2014,md,htl,billions of us dollars (USD),14.8961
2014,md,fsr,billions of us dollars (USD),15.1834
2014,md,osr,billions of us dollars (USD),22.9301
2014,md,npish,billions of us dollars (USD),7.7726
2014,md,npi,billions of us dollars (USD),31.8198
2014,md,nps,billions of us dollars (USD),24.0472
2014,ma,pce,billions of us dollars (USD),324.4246
2014,ma,gds,billions of us dollars (USD),95.7838
2014,ma,dur,billions of us dollars (USD),32.0677
2014,ma,mvp,billions of us dollars (USD),9.4924
2014,ma,hdr,billions of us dollars (USD),6.6597
2014,ma,rec,billions of us dollars (USD),10.0143
2014,ma,odg,billions of us dollars (USD),5.9014
2014,ma,ndr,billions of us dollars (USD),63.7161
2014,ma,foo,billions of us dollars (USD),22.7996
2014,ma,clo,billions of us dollars (USD),8.8929
2014,ma,enr,billions of us dollars (USD),8.1852
2014,ma,ong,billions of us dollars (USD),23.8384
2014,ma,ser,billions of us dollars (USD),228.6408
2014,ma,hce,billions of us dollars (USD),215.6426
2014,ma,utl,billions of us dollars (USD),59.7305
2014,ma,hea,billions of us dollars (USD),55.275
2014,ma,trn,billions of us dollars (USD),10.8247
2014,ma,rsr,billions of us dollars (USD),13.4791
2014,ma,htl,billions of us dollars (USD),20.5404
2014,ma,fsr,billions of us dollars (USD),25.9549
2014,ma,osr,billions of us dollars (USD),29.838
2014,ma,npish,billions of us dollars (USD),12.9983
2014,ma,npi,billions of us dollars (USD),40.3819
2014,ma,nps,billions of us dollars (USD),27.3836
2014,mi,pce,billions of us dollars (USD),352.7502
2014,mi,gds,billions of us dollars (USD),113.3922
2014,mi,dur,billions of us dollars (USD),35.6732
2014,mi,mvp,billions of us dollars (USD),11.1867
2014,mi,hdr,billions of us dollars (USD),7.4668
2014,mi,rec,billions of us dollars (USD),9.6537
2014,mi,odg,billions of us dollars (USD),7.3659
2014,mi,ndr,billions of us dollars (USD),77.7191
2014,mi,foo,billions of us dollars (USD),26.8283
2014,mi,clo,billions of us dollars (USD),9.2323
2014,mi,enr,billions of us dollars (USD),13.1373
2014,mi,ong,billions of us dollars (USD),28.5212
2014,mi,ser,billions of us dollars (USD),239.3579
2014,mi,hce,billions of us dollars (USD),220.0152
2014,mi,utl,billions of us dollars (USD),61.4465
2014,mi,hea,billions of us dollars (USD),59.9601
2014,mi,trn,billions of us dollars (USD),15.7871
2014,mi,rsr,billions of us dollars (USD),15.4491
2014,mi,htl,billions of us dollars (USD),19.6332
2014,mi,fsr,billions of us dollars (USD),24.4675
2014,mi,osr,billions of us dollars (USD),23.2717
2014,mi,npish,billions of us dollars (USD),19.3428
2014,mi,npi,billions of us dollars (USD),51.4422
2014,mi,nps,billions of us dollars (USD),32.0994
2014,mn,pce,billions of us dollars (USD),221.5271
2014,mn,gds,billions of us dollars (USD),70.1521
2014,mn,dur,billions of us dollars (USD),25.2278
2014,mn,mvp,billions of us dollars (USD),7.5981
2014,mn,hdr,billions of us dollars (USD),5.0354
2014,mn,rec,billions of us dollars (USD),6.9631
2014,mn,odg,billions of us dollars (USD),5.6312
2014,mn,ndr,billions of us dollars (USD),44.9243
2014,mn,foo,billions of us dollars (USD),15.24
2014,mn,clo,billions of us dollars (USD),6.0023
2014,mn,enr,billions of us dollars (USD),8.4799
2014,mn,ong,billions of us dollars (USD),15.2021
2014,mn,ser,billions of us dollars (USD),151.375
2014,mn,hce,billions of us dollars (USD),142.409
2014,mn,utl,billions of us dollars (USD),38.5053
2014,mn,hea,billions of us dollars (USD),38.5921
2014,mn,trn,billions of us dollars (USD),8.0729
2014,mn,rsr,billions of us dollars (USD),11.3842
2014,mn,htl,billions of us dollars (USD),12.5204
2014,mn,fsr,billions of us dollars (USD),15.6291
2014,mn,osr,billions of us dollars (USD),17.7049
2014,mn,npish,billions of us dollars (USD),8.966
2014,mn,npi,billions of us dollars (USD),28.5063
2014,mn,nps,billions of us dollars (USD),19.5403
2014,ms,pce,billions of us dollars (USD),83.3819
2014,ms,gds,billions of us dollars (USD),31.8818
2014,ms,dur,billions of us dollars (USD),9.0462
2014,ms,mvp,billions of us dollars (USD),3.6831
2014,ms,hdr,billions of us dollars (USD),1.8967
2014,ms,rec,billions of us dollars (USD),2.088
2014,ms,odg,billions of us dollars (USD),1.3784
2014,ms,ndr,billions of us dollars (USD),22.8356
2014,ms,foo,billions of us dollars (USD),7.6373
2014,ms,clo,billions of us dollars (USD),2.7042
2014,ms,enr,billions of us dollars (USD),4.3811
2014,ms,ong,billions of us dollars (USD),8.113
2014,ms,ser,billions of us dollars (USD),51.5001
2014,ms,hce,billions of us dollars (USD),49.4919
2014,ms,utl,billions of us dollars (USD),13.9558
2014,ms,hea,billions of us dollars (USD),16.5005
2014,ms,trn,billions of us dollars (USD),1.6598
2014,ms,rsr,billions of us dollars (USD),1.5884
2014,ms,htl,billions of us dollars (USD),5.3664
2014,ms,fsr,billions of us dollars (USD),5.8074
2014,ms,osr,billions of us dollars (USD),4.6136
2014,ms,npish,billions of us dollars (USD),2.0081
2014,ms,npi,billions of us dollars (USD),8.6665
2014,ms,nps,billions of us dollars (USD),6.6584
2014,mo,pce,billions of us dollars (USD),214.5388
2014,mo,gds,billions of us dollars (USD),74.0716
2014,mo,dur,billions of us dollars (USD),22.1191
2014,mo,mvp,billions of us dollars (USD),8.7567
